id,country,vendor_inco_term,shipment_mode,scheduled_delivery_date,delivered_to_client_date,vendor,line_item_quantity,line_item_value,weight_kgs,freight_cost_usd,line_item_insurance_usd
85186,Uganda,N/A - From RDC,Truck,06-Jun-11,01-Jun-11,SCMS from RDC,2950,12449,,,20.54
85187,Zimbabwe,N/A - From RDC,Truck,30-Mar-11,13-Jun-11,SCMS from RDC,811,7874.81,103,1224.02,16.98
85188,Tanzania,N/A - From RDC,Truck,28-Apr-11,01-Jun-11,SCMS from RDC,28200,561744,3076,3859,926.88
85189,Nigeria,N/A - From RDC,Air Charter,15-Jun-11,06-Jul-11,SCMS from RDC,3000,19710,263,13398.06,32.52
85190,Ethiopia,N/A - From RDC,Air,21-Jun-11,01-Jun-11,SCMS from RDC,49142,207379.24,,,342.18
85191,Ethiopia,N/A - From RDC,Air,21-Jun-11,01-Jun-11,SCMS from RDC,10158,42866.76,,,70.73
85192,Belize,N/A - From RDC,Air,15-Jul-11,01-Jul-11,SCMS from RDC,300,630,,1959.61,1.04
85193,Ghana,N/A - From RDC,Air,04-Jul-11,20-Jul-11,SCMS from RDC,10914,70067.88,611,226.25,115.61
85194,Mozambique,N/A - From RDC,Truck,31-Aug-11,30-Aug-11,SCMS from RDC,420,588,36,843.36,0.97
85195,Zimbabwe,N/A - From RDC,Air,30-Sep-11,04-Aug-11,SCMS from RDC,5287,17447.1,357,2001.46,37.62
85196,Haiti,N/A - From RDC,Air,22-Jul-11,17-Jul-11,SCMS from RDC,3100,6045,1156,14661.14,13.03
85198,CÙte d'Ivoire,N/A - From RDC,Air,27-Sep-11,12-Sep-11,SCMS from RDC,23147,259709.34,,,428.52
85200,Zimbabwe,N/A - From RDC,Truck,30-Sep-11,07-Oct-11,SCMS from RDC,9226,49635.88,,,81.9
85201,Guyana,N/A - From RDC,Air,15-Dec-11,28-Sep-11,SCMS from RDC,659,1285.05,,,2.12
85202,Tanzania,N/A - From RDC,Truck,03-Oct-11,23-Sep-11,SCMS from RDC,3428,68285.76,396,1047.17,112.67
85203,Zimbabwe,N/A - From RDC,Truck,14-Oct-11,21-Oct-11,SCMS from RDC,24940,105995,1456,2326.77,228.53
85204,Zimbabwe,N/A - From RDC,Truck,27-Oct-11,21-Oct-11,SCMS from RDC,808,10100,298,1360.32,16.66
85205,Swaziland,N/A - From RDC,Air,12-Dec-11,18-Oct-11,SCMS from RDC,8277,21354.66,,,35.24
85206,CÙte d'Ivoire,N/A - From RDC,Air,22-Nov-11,31-Oct-11,SCMS from RDC,8640,129945.6,777,3274.41,214.41
85207,Mozambique,N/A - From RDC,Truck,25-Jan-12,25-Jan-12,SCMS from RDC,1458,3397.14,79,1078.61,5.61
85208,Tanzania,N/A - From RDC,Truck,20-Dec-11,12-Dec-11,SCMS from RDC,9940,42245,562,6614.27,69.7
85209,Haiti,N/A - From RDC,Air,31-Dec-11,20-Dec-11,SCMS from RDC,320,4000,122,2053.52,6.6
85210,Rwanda,N/A - From RDC,Truck,08-Dec-11,25-Nov-11,SCMS from RDC,263,5260,21,14622.43,8.68
85211,Zambia,N/A - From RDC,Truck,28-Feb-12,28-Nov-11,SCMS from RDC,5111,35879.22,,,59.2
85212,Kenya,N/A - From RDC,Air,30-Nov-11,11-Nov-11,SCMS from RDC,4000,7800,1496,5752.74,10.94
85213,Rwanda,N/A - From RDC,Air,05-Dec-11,02-Dec-11,SCMS from RDC,90,631.8,,,1.04
85214,Zimbabwe,N/A - From RDC,Truck,07-Dec-11,09-Dec-11,SCMS from RDC,4669,13773.55,,,22.73
85215,Nigeria,N/A - From RDC,Air Charter,20-Dec-11,20-Dec-11,SCMS from RDC,129958,1458128.76,18907,15322.73,2405.91
85216,CÙte d'Ivoire,N/A - From RDC,Truck,06-Feb-12,06-Feb-12,SCMS from RDC,11520,103334.4,,,170.5
85217,CÙte d'Ivoire,N/A - From RDC,Truck,06-Feb-12,06-Feb-12,SCMS from RDC,13590,95401.8,,,157.41
85219,Guyana,N/A - From RDC,Air,31-Jan-12,18-Jan-12,SCMS from RDC,284,525.4,103,1783.38,0.87
85220,Haiti,N/A - From RDC,Air,15-Feb-12,19-Jan-12,SCMS from RDC,4000,8400,1587,16163.28,13.86
85221,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Feb-12,SCMS from RDC,254,2794,,,3.92
85222,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Feb-12,SCMS from RDC,17,248.71,,,0.35
85223,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Feb-12,SCMS from RDC,9,303.66,,,0.43
85224,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Feb-12,SCMS from RDC,400,1032,,,1.45
85226,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Mar-12,SCMS from RDC,463,902.85,,,1.27
85227,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,14-Mar-12,SCMS from RDC,620,1209,,,1.7
85228,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,13-Apr-12,SCMS from RDC,151,294.45,,,0.41
85229,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,13-Apr-12,SCMS from RDC,19,115.52,,,0.16
85230,"Congo, DRC",N/A - From RDC,Air,16-Mar-12,23-Mar-12,SCMS from RDC,105,737.1,,,1.03
85232,Mozambique,N/A - From RDC,Truck,29-Feb-12,08-Mar-12,SCMS from RDC,41998,81896.1,12489,9458.64,135.13
85233,Zimbabwe,N/A - From RDC,Truck,29-Feb-12,16-Feb-12,SCMS from RDC,13212,71080.56,,,117.28
85234,"Congo, DRC",N/A - From RDC,Air,22-Mar-12,22-Mar-12,SCMS from RDC,73,170.09,5,491.43,0.24
85235,Haiti,N/A - From RDC,Air,02-Mar-12,12-Mar-12,SCMS from RDC,2250,32917.5,,,46.15
85236,Tanzania,N/A - From RDC,Truck,30-Mar-12,12-Mar-12,SCMS from RDC,6510,57743.7,830,1698.83,95.28
85237,CÙte d'Ivoire,N/A - From RDC,Air,19-Mar-12,24-Feb-12,SCMS from RDC,47614,196169.68,3453,9657.88,275.03
85238,Tanzania,N/A - From RDC,Truck,06-Apr-12,14-Feb-12,SCMS from RDC,39402,276602.04,,,456.39
85239,Nigeria,N/A - From RDC,Air Charter,20-Jun-12,16-Feb-12,SCMS from RDC,1530,13571.1,233,25231.96,19.03
85240,Nigeria,N/A - From RDC,Air Charter,20-Jun-12,16-Feb-12,SCMS from RDC,3000,16500,188,25231.96,23.13
85241,Nigeria,N/A - From RDC,Air Charter,20-Jun-12,16-Feb-12,SCMS from RDC,19501,45437.33,2046,25231.96,63.7
85242,Tanzania,N/A - From RDC,Truck,11-Apr-12,11-Apr-12,SCMS from RDC,11262,47863.5,641,3279.25,78.97
85243,Zambia,N/A - From RDC,Truck,15-May-12,27-Feb-12,SCMS from RDC,54850,492004.5,2236,5447.21,811.81
85244,Burundi,N/A - From RDC,Air,26-Apr-12,04-May-12,SCMS from RDC,240,8097.6,,,11.35
85245,Uganda,N/A - From RDC,Truck,24-Apr-12,27-Feb-12,SCMS from RDC,2900,23200,,,32.53
85246,CÙte d'Ivoire,N/A - From RDC,Truck,19-Apr-12,19-Apr-12,SCMS from RDC,10440,152737.2,,,252.02
85247,Zimbabwe,N/A - From RDC,Truck,13-Apr-12,10-Apr-12,SCMS from RDC,78082,474738.56,,,783.32
85248,Zimbabwe,N/A - From RDC,Truck,13-Apr-12,10-Apr-12,SCMS from RDC,7150,21092.5,,,34.8
85249,Uganda,N/A - From RDC,Truck,16-May-12,27-Mar-12,SCMS from RDC,12762,140382,,,231.63
85250,Zambia,N/A - From RDC,Truck,27-Apr-12,16-Apr-12,SCMS from RDC,15000,219450,1677,8510.81,307.67
85251,Mozambique,N/A - From RDC,Truck,07-May-12,10-May-12,SCMS from RDC,4666,25103.08,346,3580.36,41.42
85252,Zimbabwe,N/A - From RDC,Truck,17-Apr-12,07-May-12,SCMS from RDC,71030,382141.4,,,630.53
85253,Zambia,N/A - From RDC,Truck,15-May-12,30-Apr-12,SCMS from RDC,96655,773240,,,1275.85
85254,Zambia,N/A - From RDC,Truck,15-May-12,30-Apr-12,SCMS from RDC,136109,955485.18,,,1576.55
85255,Zambia,N/A - From RDC,Truck,08-May-12,30-Apr-12,SCMS from RDC,109226,450011.12,6636,10598.2,630.92
85256,Nigeria,N/A - From RDC,Air Charter,04-Jul-12,30-Apr-12,SCMS from RDC,326131,3587441,46522,27441.22,5029.59
85257,Dominican Republic,N/A - From RDC,Air,21-May-12,04-May-12,SCMS from RDC,1005,2341.65,544,4392.94,3.28
85258,Dominican Republic,N/A - From RDC,Air,21-May-12,16-May-12,SCMS from RDC,330,7425,,,10.41
85259,Libya,N/A - From RDC,Air,23-May-12,23-May-12,SCMS from RDC,368,2024,,,2.84
85260,Nigeria,N/A - From RDC,Air Charter,02-Aug-12,30-Apr-12,SCMS from RDC,39680,219827.2,3329,27441.25,308.2
85261,Zimbabwe,N/A - From RDC,Truck,31-May-12,25-May-12,SCMS from RDC,17422,71778.64,,,118.43
85262,CÙte d'Ivoire,N/A - From RDC,Air,30-May-12,30-May-12,SCMS from RDC,1620,36450,,,51.1
85263,Haiti,N/A - From RDC,Air,29-Jun-12,06-Jun-12,SCMS from RDC,50928,282141.12,5456,53775.56,395.56
85264,Zambia,N/A - From RDC,Truck,15-Jun-12,18-Jun-12,SCMS from RDC,7452,97993.8,737,4496.13,137.39
85265,Zimbabwe,N/A - From RDC,Truck,14-Aug-12,27-Jun-12,SCMS from RDC,7150,21092.5,,,34.8
85266,Zimbabwe,N/A - From RDC,Truck,14-Aug-12,27-Jun-12,SCMS from RDC,11574,119096.46,,,196.51
85267,"Congo, DRC",N/A - From RDC,Air,11-Sep-12,11-Sep-12,SCMS from RDC,1200,2928,,,4.11
85268,"Congo, DRC",N/A - From RDC,Air,11-Sep-12,11-Sep-12,SCMS from RDC,1440,11203.2,,,15.71
85269,CÙte d'Ivoire,N/A - From RDC,Air Charter,20-Jun-12,15-Jun-12,SCMS from RDC,3136,94080,478,2330.22,131.9
85270,Guyana,N/A - From RDC,Air,10-Jul-12,13-Jun-12,SCMS from RDC,230,425.5,83,1075.62,0.6
85271,Zambia,N/A - From RDC,Truck,29-Jun-12,18-Jun-12,SCMS from RDC,181926,443899.44,11438,4496.15,622.35
85272,Nigeria,N/A - From RDC,Air Charter,20-Jun-12,03-Jun-12,SCMS from RDC,20000,46600,2238,17090,65.33
85273,Nigeria,N/A - From RDC,Air Charter,02-Aug-12,03-Jun-12,SCMS from RDC,27911,154626.94,11969,17090,216.79
85274,Libya,N/A - From RDC,Air,29-Jun-12,02-Jul-12,SCMS from RDC,2816,15488,231,1474.9,21.71
85275,CÙte d'Ivoire,N/A - From RDC,Air,16-Jul-12,03-Jul-12,SCMS from RDC,1840,55200,,,77.39
85276,Uganda,N/A - From RDC,Air,05-Jul-12,16-Jul-12,SCMS from RDC,36000,87840,,,123.15
85277,Nigeria,N/A - From RDC,Air Charter,09-Jul-12,09-Jul-12,SCMS from RDC,732,1705.56,57,21347.13,2.39
85278,Zimbabwe,N/A - From RDC,Truck,14-Aug-12,23-Jul-12,SCMS from RDC,17422,66377.82,,,109.52
85279,Uganda,N/A - From RDC,Truck,05-Sep-12,26-Jul-12,SCMS from RDC,834,1851.48,,,2.6
85280,Uganda,N/A - From RDC,Air,17-Aug-12,07-Aug-12,SCMS from RDC,26574,206745.72,2369,19980.62,289.86
85281,Zambia,N/A - From RDC,Truck,31-Jul-12,01-Aug-12,SCMS from RDC,27452,355777.92,,,498.8
85282,CÙte d'Ivoire,N/A - From RDC,Truck,31-Jul-12,31-Jul-12,SCMS from RDC,608,7600,223,2641.45,10.66
85283,Tanzania,N/A - From RDC,Truck,04-Sep-12,22-Aug-12,SCMS from RDC,38347,105837.72,1502,6900.62,148.38
85284,Nigeria,N/A - From RDC,Air Charter,02-Aug-12,24-Jul-12,SCMS from RDC,25712,198496.64,,,278.29
85287,CÙte d'Ivoire,N/A - From RDC,Truck,15-Aug-12,15-Aug-12,SCMS from RDC,2528,27808,740,4754.52,38.99
85288,Rwanda,N/A - From RDC,Air,31-Oct-12,06-Aug-12,SCMS from RDC,7541,223816.88,2003,32401.62,313.79
85289,Nigeria,N/A - From RDC,Air Charter,02-Aug-12,24-Jul-12,SCMS from RDC,12156,30511.56,,,42.78
85291,Zimbabwe,N/A - From RDC,Truck,11-Dec-12,04-Sep-12,SCMS from RDC,10963,26530.46,,,43.78
85292,Zimbabwe,N/A - From RDC,Truck,11-Dec-12,04-Sep-12,SCMS from RDC,17422,66377.82,,,109.52
85293,Guyana,N/A - From RDC,Air,30-Sep-12,29-Aug-12,SCMS from RDC,25,33,5,931.34,0.05
85294,Guyana,N/A - From RDC,Air,02-Oct-12,29-Aug-12,SCMS from RDC,366,768.6,,,1.08
85295,Guyana,N/A - From RDC,Air,02-Oct-12,29-Aug-12,SCMS from RDC,1652,11167.52,,,15.66
85296,Guyana,N/A - From RDC,Air,02-Oct-12,29-Aug-12,SCMS from RDC,288,561.6,,,0.79
85297,"Congo, DRC",N/A - From RDC,Air,14-Feb-13,14-Feb-13,SCMS from RDC,298,3862.08,,,5.41
85298,"Congo, DRC",N/A - From RDC,Air,14-Feb-13,14-Feb-13,SCMS from RDC,525,2000.25,,,2.8
85299,Zimbabwe,N/A - From RDC,Truck,30-Sep-12,11-Sep-12,SCMS from RDC,80,1000,29,588.72,1.4
85300,Zambia,N/A - From RDC,Truck,25-Sep-12,07-Sep-12,SCMS from RDC,17124,66954.84,,,93.87
85301,CÙte d'Ivoire,N/A - From RDC,Truck,13-Nov-12,05-Sep-12,SCMS from RDC,3400,28084,,,39.37
85302,Uganda,N/A - From RDC,Truck,12-Oct-12,25-Sep-12,SCMS from RDC,22783,55134.86,1285,6265.36,77.3
85303,Uganda,N/A - From RDC,Truck,15-Oct-12,12-Oct-12,SCMS from RDC,26432,63965.44,1499,10915.97,89.68
85304,Rwanda,N/A - From RDC,Air,28-Sep-12,10-Oct-12,SCMS from RDC,50400,197064,3090,16603.9,276.28
85305,South Sudan,N/A - From RDC,Air,18-Oct-12,03-Oct-12,SCMS from RDC,300,726,,,1.02
85306,Rwanda,N/A - From RDC,Air,19-Oct-12,18-Oct-12,SCMS from RDC,11492,63665.68,,,89.26
85307,Mozambique,N/A - From RDC,Truck,30-Oct-12,10-Oct-12,SCMS from RDC,17520,171871.2,9370,3855.94,240.96
85308,Mozambique,N/A - From RDC,Truck,31-Oct-12,10-Oct-12,SCMS from RDC,8586,19060.92,,,26.72
85309,Zimbabwe,N/A - From RDC,Truck,05-Oct-12,05-Oct-12,SCMS from RDC,69737,168763.54,4028,8751.99,236.61
85310,CÙte d'Ivoire,N/A - From RDC,Truck,30-Oct-12,24-Oct-12,SCMS from RDC,56228,204669.92,6242,17129.96,286.95
85311,CÙte d'Ivoire,N/A - From RDC,Truck,30-Oct-12,24-Oct-12,SCMS from RDC,23705,86286.2,,,120.97
85312,Zambia,N/A - From RDC,Truck,31-Oct-12,19-Oct-12,SCMS from RDC,50000,122000,7567,16697.66,171.04
85313,Nigeria,N/A - From RDC,Air,06-Nov-12,06-Nov-12,SCMS from RDC,11597,89528.84,,,125.52
85314,Nigeria,N/A - From RDC,Air,07-Nov-12,07-Nov-12,SCMS from RDC,51861,1384688.7,14647,15459.09,1941.33
85315,CÙte d'Ivoire,N/A - From RDC,Truck,30-Nov-12,05-Nov-12,SCMS from RDC,15120,41731.2,959,4424.91,58.51
85316,Zambia,N/A - From RDC,Truck,17-Dec-12,17-Dec-12,SCMS from RDC,876,1892.16,44,3951.02,2.65
85317,Nigeria,N/A - From RDC,Air,04-Dec-12,04-Dec-12,SCMS from RDC,6654,48574.2,465,51090,68.1
85318,Zimbabwe,N/A - From RDC,Truck,13-Dec-12,13-Dec-12,SCMS from RDC,16971,131016.12,1464,8000.72,183.68
85319,Uganda,N/A - From RDC,Air,02-Feb-13,02-Feb-13,SCMS from RDC,2131,4602.96,117,2005.48,6.45
85320,Tanzania,N/A - From RDC,Truck,04-Mar-13,04-Mar-13,SCMS from RDC,574,15325.8,4758,6031.15,21.49
85321,Mozambique,N/A - From RDC,Truck,11-Jan-13,11-Jan-13,SCMS from RDC,84875,816497.5,18031,7433.02,1144.73
85323,"Congo, DRC",N/A - From RDC,Air,11-Sep-13,11-Sep-13,SCMS from RDC,155,2008.8,,,2.48
85324,"Congo, DRC",N/A - From RDC,Air,11-Sep-13,11-Sep-13,SCMS from RDC,7003,13655.85,,,16.89
85325,"Congo, DRC",N/A - From RDC,Air,11-Sep-13,11-Sep-13,SCMS from RDC,170,392.7,,,0.49
85326,Zimbabwe,N/A - From RDC,Truck,11-Feb-13,11-Feb-13,SCMS from RDC,131487,318198.54,,,446.11
85328,Nigeria,N/A - From RDC,Air Charter,11-Feb-13,11-Feb-13,SCMS from RDC,22790,165683.3,22259,29780.5,232.29
85330,Mozambique,N/A - From RDC,Truck,01-Apr-13,22-Mar-13,SCMS from RDC,1458,2901.42,,,3.59
85331,"Congo, DRC",N/A - From RDC,Air,18-Mar-13,08-Aug-13,SCMS from RDC,1296,9421.92,,,11.65
85332,Uganda,N/A - From RDC,Air,29-Mar-13,01-Mar-13,SCMS from RDC,14704,178065.44,,,220.27
85333,Zimbabwe,N/A - From RDC,Truck,29-Mar-13,23-Mar-13,SCMS from RDC,810,11307.6,52,1600,15.85
85334,Haiti,N/A - From RDC,Air,30-Apr-13,15-Mar-13,SCMS from RDC,3024,6834.24,,,8.45
85335,Haiti,N/A - From RDC,Air,09-Apr-13,14-Mar-13,SCMS from RDC,2000,14600,,,18.06
85336,Haiti,N/A - From RDC,Air,09-Apr-13,14-Mar-13,SCMS from RDC,330,412.5,,,0.51
85337,Haiti,N/A - From RDC,Air,09-Apr-13,14-Mar-13,SCMS from RDC,53220,386909.4,,,478.61
85338,Uganda,N/A - From RDC,Air,09-Mar-13,07-Mar-13,SCMS from RDC,7875,17797.5,,,22.02
85340,Zimbabwe,N/A - From RDC,Truck,15-Apr-13,23-Mar-13,SCMS from RDC,30000,67800,,,95.06
85341,Guyana,N/A - From RDC,Truck,18-Apr-13,15-Mar-13,SCMS from RDC,529,1052.71,,,1.3
85342,Guyana,N/A - From RDC,Air,18-Apr-13,15-Mar-13,SCMS from RDC,487,3540.49,,,4.38
85343,Uganda,N/A - From RDC,Truck,28-Jun-13,20-Mar-13,SCMS from RDC,2125,4802.5,,,5.94
85345,Guyana,N/A - From RDC,Air,25-Mar-13,28-Mar-13,SCMS from RDC,3485,7876.1,214,3066.05,9.74
85346,Zimbabwe,N/A - From RDC,Truck,30-Mar-13,08-Apr-13,SCMS from RDC,73271,628665.18,,,881.39
85347,CÙte d'Ivoire,N/A - From RDC,Truck,28-Mar-13,30-Mar-13,SCMS from RDC,50000,429000,,,601.46
85348,Guyana,N/A - From RDC,Air,18-Apr-13,19-Apr-13,SCMS from RDC,397,833.7,,,1.03
85349,Tanzania,N/A - From RDC,Truck,31-May-13,22-Apr-13,SCMS from RDC,31512,191277.84,2635,3300.95,236.61
85350,Uganda,N/A - From RDC,Truck,16-Apr-13,25-Apr-13,SCMS from RDC,36229,70646.55,13310,12203.29,87.39
85351,Tanzania,N/A - From RDC,Truck,31-May-13,09-May-13,SCMS from RDC,1980,7999.2,126,1382,11.21
85352,Dominican Republic,N/A - From RDC,Air,24-Apr-13,21-May-13,SCMS from RDC,8250,38775,,,47.96
85353,Burundi,N/A - From RDC,Air,31-May-13,23-May-13,SCMS from RDC,450,1017,,,1.26
85354,Uganda,N/A - From RDC,Truck,07-Jun-13,07-Jun-13,SCMS from RDC,24912,82956.96,,,102.62
85355,Uganda,N/A - From RDC,Truck,07-Jun-13,07-Jun-13,SCMS from RDC,68736,589754.88,,,729.53
85356,South Sudan,N/A - From RDC,Air,30-Apr-13,24-Apr-13,SCMS from RDC,1278,13444.56,,,16.63
85357,Uganda,N/A - From RDC,Truck,04-Jun-13,04-Jun-13,SCMS from RDC,26940,126618,2517,11803.13,156.63
85358,Mozambique,N/A - From RDC,Truck,21-Jul-13,26-Jul-13,SCMS from RDC,13150,27615,,,34.16
85359,Uganda,N/A - From RDC,Truck,28-Jun-13,15-May-13,SCMS from RDC,5861,24323.15,345,3426.68,30.09
85360,Nigeria,N/A - From RDC,Air Charter,06-May-13,03-May-13,SCMS from RDC,59615,772610.4,7722,14547.55,1083.2
85361,Nigeria,N/A - From RDC,Air Charter,21-May-13,02-May-13,SCMS from RDC,9627,21757.02,486,14547.55,26.91
85362,Rwanda,N/A - From RDC,Air,28-Jun-13,24-May-13,SCMS from RDC,3000,6300,1151,7086.88,7.79
85363,Nigeria,N/A - From RDC,Air Charter,21-May-13,10-May-13,SCMS from RDC,31132,267112.56,5041,20666.08,330.42
85365,Mozambique,N/A - From RDC,Truck,30-Sep-13,08-Aug-13,SCMS from RDC,10000,129600,1033,7951.22,160.32
85367,Zambia,N/A - From RDC,Truck,28-Jun-13,07-Jun-13,SCMS from RDC,92492,647444,,,907.72
85368,Mozambique,N/A - From RDC,Truck,26-Jul-13,26-Jul-13,SCMS from RDC,50000,429000,,,530.67
85369,Nigeria,N/A - From RDC,Air Charter,04-Jun-13,29-May-13,SCMS from RDC,1428,4755.24,,,5.88
85370,Nigeria,N/A - From RDC,Air Charter,04-Jun-13,29-May-13,SCMS from RDC,60000,199800,,,247.15
85371,Zambia,N/A - From RDC,Truck,23-Jul-13,06-Aug-13,SCMS from RDC,53787,697079.52,6342,42040.3,862.29
85373,Zambia,N/A - From RDC,Truck,05-Nov-13,05-Nov-13,SCMS from RDC,107832,754824,8744,12651.44,1058.26
85376,Zimbabwe,N/A - From RDC,Truck,31-Jul-13,06-Aug-13,SCMS from RDC,10227,23113.02,,,28.59
85377,Zimbabwe,N/A - From RDC,Truck,31-Jul-13,06-Aug-13,SCMS from RDC,98203,221938.78,,,274.54
85378,Zimbabwe,N/A - From RDC,Truck,30-Jul-13,06-Aug-13,SCMS from RDC,49000,203350,3573,11133.66,251.54
85381,Tanzania,N/A - From RDC,Truck,11-Sep-13,11-Sep-13,SCMS from RDC,578,2312,24,1506.5,2.86
85382,Zambia,N/A - From RDC,Truck,06-Sep-13,30-Jul-13,SCMS from RDC,5410,70113.6,,,86.73
85383,South Sudan,N/A - From RDC,Truck,26-Aug-13,26-Aug-13,SCMS from RDC,240,1744.8,,,2.16
85384,Tanzania,N/A - From RDC,Air,16-Oct-13,05-Sep-13,SCMS from RDC,60000,495600,7857,40857.69,613.06
85385,Uganda,N/A - From RDC,Air,29-Aug-13,13-Sep-13,SCMS from RDC,100000,858000,,,1061.35
85386,"Congo, DRC",N/A - From RDC,Air,27-Aug-13,08-Feb-14,SCMS from RDC,379,4911.84,,,6.08
85387,"Congo, DRC",N/A - From RDC,Air,27-Aug-13,08-Feb-14,SCMS from RDC,373,742.27,,,0.92
85388,Burundi,N/A - From RDC,Air,09-Jul-13,23-Aug-13,SCMS from RDC,927,1714.95,891,4674.58,2.12
85389,Burundi,N/A - From RDC,Air,09-Jul-13,23-Aug-13,SCMS from RDC,1480,3108,,,3.84
85390,"Congo, DRC",N/A - From RDC,Air,28-Aug-13,08-Feb-14,SCMS from RDC,1413,3193.38,,,3.95
85391,"Congo, DRC",N/A - From RDC,Air,28-Aug-13,08-Feb-14,SCMS from RDC,5076,21065.4,,,26.06
85392,"Congo, DRC",N/A - From RDC,Air,28-Aug-13,08-Feb-14,SCMS from RDC,40,160,,,0.2
85393,Uganda,N/A - From RDC,Air,05-Sep-13,05-Sep-13,SCMS from RDC,50000,413000,6481,36226.26,510.88
85394,Uganda,N/A - From RDC,Air,02-Sep-13,02-Sep-13,SCMS from RDC,59680,512054.4,9886,58707,633.41
85396,Mozambique,N/A - From RDC,Truck,27-Sep-13,27-Sep-13,SCMS from RDC,13100,61570,,,76.16
85397,Burundi,N/A - From RDC,Air,30-Aug-13,27-Aug-13,SCMS from RDC,2562,15551.34,240,1634.38,19.24
85398,Tanzania,N/A - From RDC,Truck,15-Oct-13,05-Sep-13,SCMS from RDC,14146,27584.7,5475,17114.5,34.12
85399,Nigeria,N/A - From RDC,Air Charter,18-Sep-13,12-Sep-13,SCMS from RDC,80000,686400,,,849.08
85400,Zambia,N/A - From RDC,Truck,30-Sep-13,17-Sep-13,SCMS from RDC,62000,710520,6795,14316.94,878.91
85401,CÙte d'Ivoire,N/A - From RDC,Truck,30-Sep-13,20-Sep-13,SCMS from RDC,19920,144818.4,,,179.14
85402,Guyana,N/A - From RDC,Air,30-Sep-13,04-Oct-13,SCMS from RDC,160,336,,,0.42
85407,Dominican Republic,N/A - From RDC,Air,29-Oct-13,10-Oct-13,SCMS from RDC,41083,136806.39,,,169.23
85408,Zambia,N/A - From RDC,Truck,24-Nov-13,29-Nov-13,SCMS from RDC,35496,80220.96,,,99.23
85409,Zambia,N/A - From RDC,Truck,29-Nov-13,29-Nov-13,SCMS from RDC,80000,180800,6502,13300.01,223.65
85410,Nigeria,N/A - From RDC,Air Charter,31-Oct-13,14-Oct-13,SCMS from RDC,123700,1061346,18882,20225.07,1312.89
85412,CÙte d'Ivoire,N/A - From RDC,Truck,31-Oct-13,22-Oct-13,SCMS from RDC,2000,4200,,,5.2
85413,Zambia,N/A - From RDC,Truck,31-Oct-13,24-Jan-14,SCMS from RDC,20000,77800,117,5900,96.24
85414,Burundi,N/A - From RDC,Air,29-Dec-13,20-Nov-13,SCMS from RDC,6120,68238,820,4581.26,84.41
85415,Uganda,N/A - From RDC,Truck,29-Nov-13,13-Nov-13,SCMS from RDC,990,11345.4,597,2279.5,14.03
85419,Tanzania,N/A - From RDC,Truck,26-Dec-13,16-Dec-13,SCMS from RDC,72518,163890.68,,,202.73
85420,Tanzania,N/A - From RDC,Truck,31-Dec-13,09-Jan-14,SCMS from RDC,50000,194500,2791,10167.54,240.6
85421,CÙte d'Ivoire,N/A - From RDC,Truck,18-Nov-13,02-Dec-13,SCMS from RDC,4800,10704,216,4017.7,13.24
85422,Guyana,N/A - From RDC,Air,31-Dec-13,30-Nov-13,SCMS from RDC,81,117.45,32,728.3,0.15
85423,Mozambique,N/A - From RDC,Truck,31-Jan-14,30-Jan-14,SCMS from RDC,33650,187767,6904,5816.46,232.27
85426,CÙte d'Ivoire,N/A - From RDC,Truck,07-Jan-14,14-Dec-13,SCMS from RDC,1200,0,80,1532.73,0
85427,Tanzania,N/A - From RDC,Truck,31-Jan-14,20-Jan-14,SCMS from RDC,5531,61670.65,,,76.29
85428,Zimbabwe,N/A - From RDC,Truck,31-Jan-14,13-Jan-14,SCMS from RDC,88500,344265,,,425.86
85429,CÙte d'Ivoire,N/A - From RDC,Air,17-Jan-14,17-Jan-14,SCMS from RDC,9744,45796.8,989,12924.8,56.65
85430,Burundi,N/A - From RDC,Air,15-Nov-13,22-Nov-13,SCMS from RDC,687,1552.62,,,1.92
85431,Mozambique,N/A - From RDC,Truck,31-Jan-14,10-Feb-14,SCMS from RDC,34552,232534.96,,,287.65
85432,South Sudan,N/A - From RDC,Air,22-Jan-14,11-Feb-14,SCMS from RDC,66,613.8,,,0.63
85433,Nigeria,N/A - From RDC,Air Charter,17-Jan-14,10-Jan-14,SCMS from RDC,249986,2787343.9,,,3447.94
85436,CÙte d'Ivoire,N/A - From RDC,Truck,15-Feb-14,18-Feb-14,SCMS from RDC,50510,549043.7,6766,18278.07,679.17
85437,Mozambique,N/A - From RDC,Truck,10-Mar-14,20-Feb-14,SCMS from RDC,103129,1121012.23,,,1386.69
85438,Uganda,N/A - From RDC,Air,28-Feb-14,21-Feb-14,SCMS from RDC,23819,53830.94,1447,8854.24,55.34
85440,Mozambique,N/A - From RDC,Truck,15-Apr-14,28-Mar-14,SCMS from RDC,1638,7698.6,,,7.91
